college_slno,college_name,course_slno,course_info
78,"DON BOSCO COLLEGE,SULTHAN BATHERY",78.16,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
78,"DON BOSCO COLLEGE,SULTHAN BATHERY",78.17,Foundations of Social Work
78,"DON BOSCO COLLEGE,SULTHAN BATHERY",78.19,Hospitality Administration
78,"DON BOSCO COLLEGE,SULTHAN BATHERY",78.2,Hotel Management
79,DR. B R AMBEDKAR MEMORIAL GOVT.ARTS AND SCIENCE COLLEGE,79.1,B1: Financial Reporting
79,DR. B R AMBEDKAR MEMORIAL GOVT.ARTS AND SCIENCE COLLEGE,79.2,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
79,DR. B R AMBEDKAR MEMORIAL GOVT.ARTS AND SCIENCE COLLEGE,79.3,Data Science and AI CSC1MN102 - Python Programming [Computer Science 2024 syllabus]
79,DR. B R AMBEDKAR MEMORIAL GOVT.ARTS AND SCIENCE COLLEGE,79.7,STA1MN101 - Descriptive Statistics for Data Science [Statistics 2024 syllabus]
79,DR. B R AMBEDKAR MEMORIAL GOVT.ARTS AND SCIENCE COLLEGE,79.8,STA1MN102 - Applied Statistics using R [Statistics 2024 syllabus]
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.3,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.4,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.5,Artificial Intelligence
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.6,Data Science
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.9,Electronic Media
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.1,Analytics for Financial Data
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.11,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
80,"DUXFORD COLLEGE FOR ADVANCED STUDIES, KALIKAVU, MALAPPURAM",80.12,New Media Design BMM1MN101 - Basic Photography [Multimedia 2024 syllabus]
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.3,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.5,English at Workspace
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.6,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.7,Teaching Skills in English
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.8,History of Modern India
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.9,Electronic Media
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.1,Professional Journalism
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.11,Analytics for Financial Data
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.12,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.13,Government and Politics POL1MN104 - Introduction to Political Science [Political Science 2024 syllabus]
81,"EDUCOS ARTS AND SCIENCE COLLEGE ,KUTTIADI",81.14,POL1MN102 - A Preface to Indian Constitution [Political Science 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.3,B1: Financial Reporting
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.4,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.5,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.6,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.7,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.8,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.9,E1: Business Analytics
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.11,COM1VN101 - Fundamentals of Travel and Tourism [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.12,F2: Hospitality Management COM1VN102 - Foundations of Hospitality [Commerce 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.13,Artificial Intelligence
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.15,Data Analysis and Visualization
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.19,General Computing Principles CSC1MN105 - Introduction to IT [Computer Application 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.2,English at Workspace
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.21,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.23,English Group 0 ENG1MN100 - Introduction to the World of Literature [English 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.24,English in Industry
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.25,Teaching Skills in English
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.26,Skills for Sociology
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.27,Society and Individual SOC1MN103 - Introduction to Social Psychology [Sociology 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.28,SOC1VN102 - Sociology of Indian Society [Sociology 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.29,Sociology and Education SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.3,Sociology Group 0 SOC1MN100 - Introduction to Sociology [Sociology 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.31,Sociology of Economic Life SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.32,Sociology of Mass Media SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
82,"ELDHO MOR BASELIOS COLLEGE ,MEENANGADI",82.33,Sociology of Political Life SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
83,"ELIMS COLLEGE OF ARTS AND SCIENCE,PONGANAMKADU,KURICHIKARA,THRISSUR",83.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
83,"ELIMS COLLEGE OF ARTS AND SCIENCE,PONGANAMKADU,KURICHIKARA,THRISSUR",83.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
83,"ELIMS COLLEGE OF ARTS AND SCIENCE,PONGANAMKADU,KURICHIKARA,THRISSUR",83.3,COM1VN101 - Fundamentals of Travel and Tourism [Commerce 2024 syllabus]
83,"ELIMS COLLEGE OF ARTS AND SCIENCE,PONGANAMKADU,KURICHIKARA,THRISSUR",83.4,F2: Hospitality Management COM1VN102 - Foundations of Hospitality [Commerce 2024 syllabus]
83,"ELIMS COLLEGE OF ARTS AND SCIENCE,PONGANAMKADU,KURICHIKARA,THRISSUR",83.5,CSC1MN107 - Computer Hardware Assembly [Computer Science 2024 syllabus]
83,"ELIMS COLLEGE OF ARTS AND SCIENCE,PONGANAMKADU,KURICHIKARA,THRISSUR",83.6,General Computing Principles CSC1MN105 - Introduction to IT [Computer Science 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.1,Translation Studies in Arabic-I ARA1MN101 - Basics of Translation [Arabic 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.2,Biochemistry Group 0 BCH1MN100 - Introduction to Biochemistry [Biochemistry 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.3,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.4,Biotechnology Group 0 BTY1MN100 - Fundamentals of Biotechnology [Biotechnology 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.5,CHE1MN103 - Baisc Inorganic and Green Chemistry [Chemistry 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.7,B1: Financial Reporting
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.8,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.9,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.1,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.12,General Computing Principles CSC1MN105 - Introduction to IT [Computer Application 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.13,Data Science and AI CSC1MN102 - Python Programming [Computer Science 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.14,Teaching Skills in English
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.15,Media Skills
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.16,Professional Journalism
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.17,Analytics for Financial Data
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.18,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.2,General Microbiology MBY1MN100 - Introduction to Microbiology [Microbiology 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.21,Human Rights POL1MN105 - Human Rights [Political Science 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.22,POL1MN102 - A Preface to Indian Constitution [Political Science 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.23,Bio Statistics STA1MN107 - Basic Statistics [Statistics 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.24,STA1MN111 - Fundamentals of Data Analysis [Statistics 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.25,West Asian Studies Group I WAS1MN101 - Modern Indian History 1 [West Asian Studies 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",84.26,West Asian Studies Group III
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.1,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.2,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.3,Computer Science Group 0
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.4,General Computing Principles CSC1MN105 - Introduction to IT [Computer Science 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.5,Analytics for Financial Data
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.6,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.7,MAT1MN102 - Calculus of a Single Variable [Mathematics 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.9,STA1MN105 - Descriptive Statistics [Statistics 2024 syllabus]
84,"EMEA COLLEGE OF ARTS AND SCIENCE,KONDOTTY",85.1,STA1MN103 - Introductory Statistics with R [Statistics 2024 syllabus]
86,ETCES COLLEGE FOR ADVANCED STUDIES,86.1,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
86,ETCES COLLEGE FOR ADVANCED STUDIES,86.2,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
86,ETCES COLLEGE FOR ADVANCED STUDIES,86.3,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.1,AFU1MN100 - Classical Literature-I [Afzal Ul Ulama in Arabic 2024 syllabus]
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.2,Arabic Linguistics
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.3,Industry Skills In Arabic
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.4,Arabic Group 0 ARA1MN100 - Arabic Short Story [Arabic 2024 syllabus]
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.5,ARA1VN101 - Foundational Skills in Arabic [Arabic 2024 syllabus]
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.6,ARA1VN102 - Commercial Arabic [Arabic 2024 syllabus]
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.7,Translation Studies in Arabic-I ARA1MN101 - Basics of Translation [Arabic 2024 syllabus]
87,"FALAHIYA ARABIC COLLEGE, DOWN HILL P.O",87.8,Translation Studies in Arabic- II ARA1MN102 - Basics of Arabic Writing [Arabic 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.1,Biochemistry Group 0 BCH1MN100 - Introduction to Biochemistry [Biochemistry 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.2,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.4,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.5,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.6,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.7,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.9,Monetary Policy in Practice ECO1MN102 - Monetary Tools for Policy Formulation [Economics 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.11,English at Workspace
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.12,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.13,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.14,History of Britain
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.15,History of Modern India
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.16,Critical Studies MAL1MN103 - Gender studies [Malayalam 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.18,Linear Algebra MAT1MN105 - Matrix Theory [Mathematics 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.19,Applied Microbiology MBY1MN101 - Microbial growth [Microbiology 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.2,General Microbiology MBY1MN100 - Introduction to Microbiology [Microbiology 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.21,Materials Physics
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.22,Development and Wellbeing PSY1MN102 - Growth and Development [Psychology 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.23,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.24,Basic Sanskrit SAN1MN107 - Basic Sanskrit I [Sanskrit 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.25,STA1MN105 - Descriptive Statistics [Statistics 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.26,Bio Statistics STA1MN107 - Basic Statistics [Statistics 2024 syllabus]
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.27,Hospitality Administration
88,"FATHIMA ARTS AND SCIENCE COLLEGE, MOOTHEDAM,NILAMBUR, MALAPPURAM",88.28,Hotel Management
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.1,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.2,BTY1MN102 - Bio-instrumentation [Biotechnology 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.3,Fundamentals of Chemistry CHE1MN100 - Inorganic Chemistry I [Chemistry 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.4,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.5,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.6,Data Science and AI CSC1MN102 - Python Programming [Computer Science 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.7,English at Workspace
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.8,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.9,Teaching Skills in English
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.1,Geoinformatics GEL1MN101 - Geoinformatics - I [Geology 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.11,Electronic Media
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.12,Integrated Media
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.14,Sociology of Mass Media SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.15,STA1MN101 - Descriptive Statistics for Data Science [Statistics 2024 syllabus]
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.16,Hospitality Administration
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.17,Hotel Management
89,"GEMS ARTS AND SCIENCE COLLEGE, RAMAPURAM",89.18,Integrated Media Design
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.1,ARA1VN101 - Foundational Skills in Arabic [Arabic 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.2,ARA1VN102 - Commercial Arabic [Arabic 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.3,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.4,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.5,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.6,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.7,COM1VN101 - Fundamentals of Travel and Tourism [Commerce 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.8,F2: Hospitality Management COM1VN102 - Foundations of Hospitality [Commerce 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.9,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.11,English in Industry
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.12,History of Britain
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.13,History of Modern India
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.14,Electronic Media
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.15,Professional Journalism
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.16,Human Rights POL1MN105 - Human Rights [Political Science 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.17,Development and Wellbeing PSY1MN102 - Growth and Development [Psychology 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.18,PUB1MN101 - Introduction to Civil Service [Public Administration 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.19,Society and Individual SOC1MN103 - Introduction to Social Psychology [Sociology 2024 syllabus]
90,"GOLDEN HILLS ARTS AND SCIENCE COLLEGE,ELETTIL,VALIYAPARAMBA",90.2,Sociology of Political Life SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.1,Botanical Diversity
91,"GOVERNMENT COLLEGE, CHITTUR",91.3,CHE1MN103 - Baisc Inorganic and Green Chemistry [Chemistry 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.5,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.6,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.8,Monetary Policy in Practice ECO1MN102 - Monetary Tools for Policy Formulation [Economics 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.1,Climate Science GEO1MN101 - Weather and Climate Change [Geography 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.11,Digital Surveying GEO1MN104 - Fundamentals of Surveying [Geography 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.12,Disaster Management GEO1MN102 - Introduction to Disaster Management [Geography 2024 syllabus]
91,"GOVERNMENT COLLEGE, CHITTUR",91.13,Geoinformatics GEO1MN103 - Introduction to Remote Sensing [Geography 2024 syllabus]
